Designator,Mid X,Mid Y,Rotation,Layer
ACCELEROMERTER0,35.6400,33.3300,0.00,Top
C1,29.7900,2.9600,180.00,Top
C2,33.8500,2.9600,0.00,Top
C3,13.5300,20.4805,0.00,Top
C4,3.7700,13.9000,0.00,Top
C5,29.5000,32.5000,0.00,Top
C6,13.5000,18.0000,0.00,Top
C8,14.9086,9.5100,-90.00,Top
ISP0,33.1224,40.2445,0.00,Top
JP1,22.8100,39.5300,0.00,Top
LDO0,9.1044,14.2168,0.00,Top
LED1,3.5500,10.1000,90.00,Top
LIPO0,13.7737,14.2669,0.00,Top
Q1,41.9100,29.7180,180.00,Top
R1,13.5000,22.9973,0.00,Top
R2,13.5000,25.2200,0.00,Top
R3,29.5000,30.0000,0.00,Top
R4,13.5000,27.5999,180.00,Top
R5,8.1890,5.7753,0.00,Top
R6,8.2000,2.8000,0.00,Top
R7,42.0000,32.7500,0.00,Top
R8,42.0000,26.5500,180.00,Top
R9,42.0000,24.5000,180.00,Top
R10,42.0000,22.3500,180.00,Top
R11,42.0000,20.2500,180.00,Top
R12,23.0000,28.7999,0.00,Top
R13,23.0000,31.0999,180.00,Top
R14,8.3000,8.8000,0.00,Top
R15,19.5000,10.0000,0.00,Top
R16,12.3610,5.1260,-90.00,Top
R17,12.4460,9.5250,-90.00,Top
RESET/BOOT0,21.4600,4.9100,0.00,Top
U1,16.7600,43.6400,90.00,Top
U2,2.0000,5.0000,-90.00,Top
U$1,27.0200,17.8600,0.00,Top
U$2,41.5000,23.0000,180.00,Bottom
U$6,47.4980,2.0955,0.00,Top
U$7,47.9425,42.7990,0.00,Top
U$8,5.3975,4.4450,0.00,Top
U$9,44.8310,10.0965,0.00,Top
X1,4.8300,21.8500,-90.00,Top
X2,31.7999,6.4000,180.00,Top
