Designator,Mid X,Mid Y,Rotation,Layer
C4,140.4110,-100.3285,90.00,Top
D1,126.1235,-102.8685,0.00,Top
J1,143.9035,-98.1060,90.00,Top
J2,128.0285,-98.1060,-90.00,Top
J3,130.8860,-109.5360,0.00,Top
J5,139.4660,-89.2160,180.00,Top
JP1,129.6160,-103.8210,0.00,Bottom
R1,130.8860,-100.3285,180.00,Top
R2,135.9660,-95.8835,180.00,Top
R3,126.1235,-104.4560,0.00,Top
R4,135.9660,-102.8685,0.00,Top
R5,135.9660,-104.4560,0.00,Top
R6,139.7760,-102.5510,0.00,Top
R7,130.8860,-98.7410,180.00,Top
R8,135.9660,-95.8835,0.00,Top
U2,135.9660,-100.3285,0.00,Top
