Comment,Designator,Footprint,LCSC Part #
100n,"C1,C2",e-radionica.com footprinti:0603C,C14663
10k,"R1,R3,R4",e-radionica.com footprinti:0603R,C98220
2k2,R2,e-radionica.com footprinti:0402R,C2906920
ATTINY404-SSNR,U1,e-radionica.com footprinti:SOIC-14,
DSHP03TS-S,K6,e-radionica.com footprinti:DSHP03TS-S,
easyC-SMD,"K3,K5",e-radionica.com footprinti:easyC-connector,C160404
FIDUCIAL,FD1,e-radionica.com footprinti:FIDUCIAL_23,
HEADER-UPDI,K4,e-radionica.com footprinti:HEADER-UPDI,C49257
HEADER_MALE_2X1,K2,e-radionica.com footprinti:HEADER_MALE_2X1,C492401
JST-SH_2pin_1mm_C145954,K1,e-radionica.com footprinti:JST-SH_2pin_1mm_C145954,C160402
purple,D1,e-radionica.com footprinti:0402LED,
