Designator,Mid X,Mid Y,Rotation,Layer
C1,30.4800,12.3190,180.00,Top
C2,27.6860,9.2710,-90.00,Top
C3,29.9720,6.0960,0.00,Top
C5,39.7510,6.7310,180.00,Top
C6,39.7510,11.5570,0.00,Top
C7,25.1460,12.0650,180.00,Top
C8,25.4000,6.2230,0.00,Top
C10,32.5120,9.3980,90.00,Top
C11,32.5120,6.3500,-90.00,Top
C14,9.0170,12.7000,180.00,Top
CAN0,48.2600,8.8900,90.00,Top
CB1,0.6350,0.0000,0.00,Top
CONN1,3.0480,8.8900,-90.00,Top
D1,40.1320,9.0805,-90.00,Top
IC1,35.6870,9.3980,180.00,Top
IC2,18.9230,9.7790,90.00,Top
JP1,26.0350,2.5400,0.00,Top
JP2,26.0350,15.2400,0.00,Top
JP5,12.1920,8.8900,-90.00,Top
PLABEL36,4.8260,4.1910,180.00,Bottom
PLABEL37,1.1430,4.0640,180.00,Bottom
PLABEL38,9.5250,4.1275,180.00,Bottom
PLABEL40,14.7320,4.1910,180.00,Bottom
PLABEL41,17.1450,4.1910,180.00,Bottom
PLABEL42,22.2250,4.1910,180.00,Bottom
PLABEL43,24.6380,4.1910,180.00,Bottom
PLABEL44,27.3050,4.1910,180.00,Bottom
PLABEL45,29.7180,4.1910,180.00,Bottom
PLABEL46,1.1430,13.3350,90.00,Bottom
PLABEL47,5.0800,13.3350,90.00,Bottom
PLABEL49,27.3050,13.7160,180.00,Bottom
PLABEL50,50.1650,4.0005,180.00,Bottom
PLABEL51,47.4345,3.9370,180.00,Bottom
PLABEL52,50.1650,13.7160,180.00,Bottom
PLABEL53,47.3710,13.7795,180.00,Bottom
PLABEL54,29.8450,13.7160,180.00,Bottom
PLABEL55,37.4650,13.7160,180.00,Bottom
PLABEL56,42.4180,13.7160,180.00,Bottom
PLABEL57,37.4650,4.0640,180.00,Bottom
PLABEL58,42.5450,4.0640,180.00,Bottom
PLABEL59,39.8780,13.7160,180.00,Bottom
PLABEL60,40.0050,4.0640,180.00,Bottom
PLABEL61,24.7650,13.7160,180.00,Bottom
PLABEL62,17.1450,13.5890,180.00,Bottom
PLABEL63,14.6050,13.5890,180.00,Bottom
PLABEL64,13.9700,12.7000,90.00,Top
PLABEL65,13.8430,10.0330,90.00,Top
PLABEL66,10.6680,7.4930,90.00,Top
PLABEL67,14.8590,4.1910,0.00,Top
PLABEL68,43.6880,4.3180,90.00,Top
PLABEL69,43.6880,13.3350,90.00,Top
PLABEL70,36.4490,4.9530,0.00,Top
PLABEL71,5.9690,12.8270,0.00,Top
PLABEL72,6.0960,4.9530,0.00,Top
PLABEL73,23.7490,4.8260,0.00,Top
PLABEL74,34.9250,13.7160,180.00,Bottom
PLABEL75,34.9250,4.1910,180.00,Bottom
PLABEL76,22.2250,13.7160,180.00,Bottom
PLABEL77,9.3980,13.5890,180.00,Bottom
PLABEL78,39.3700,11.4300,90.00,Bottom
PLABEL79,33.1470,11.0490,90.00,Bottom
PLABEL80,29.8450,11.1760,180.00,Bottom
PLABEL81,50.5460,12.1920,90.00,Bottom
PLABEL82,50.4190,5.5880,90.00,Bottom
PLABEL83,45.7200,8.7630,90.00,Bottom
PLABEL84,27.5590,7.2390,180.00,Bottom
PLABEL85,5.4610,8.9535,90.00,Bottom
R1,9.1440,4.9530,0.00,Top
R2,17.7800,5.3340,180.00,Top
R3,13.9700,6.3500,-90.00,Top
R4,39.7510,13.0810,0.00,Top
SW1,8.3820,8.8900,90.00,Top
TERM0,39.8780,4.9530,180.00,Top
TP1,31.1150,10.9220,180.00,Bottom
U1,30.0990,9.2710,180.00,Top
U$2,50.5460,8.8900,-90.00,Bottom
U$11,27.6860,12.1920,0.00,Top
U$34,43.8150,9.0170,90.00,Top
Y1,25.0190,9.2710,90.00,Top
