Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit PiCowbell CAN Bus-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10uF,Adafruit PiCowbell CAN Bus-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,1uF,Adafruit PiCowbell CAN Bus-import-fps:0805-NO,,No verified LCSC part number
C7,15pF,Adafruit PiCowbell CAN Bus-import-fps:0603-NO,,No verified LCSC part number
C8,15pF,Adafruit PiCowbell CAN Bus-import-fps:0603-NO,,No verified LCSC part number
C14,10uF,Adafruit PiCowbell CAN Bus-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CAN0,3.5mm,Adafruit PiCowbell CAN Bus-import-fps:TERMBLOCK_1X3-3.5MM,,No verified LCSC part number
CB1,PICOWBELL_THM,Adafruit PiCowbell CAN Bus-import-fps:PICOWBELL_THM,,No verified LCSC part number
D1,PESD1CAN,Adafruit PiCowbell CAN Bus-import-fps:SOT23,,No verified LCSC part number
IC1,TJA1051T/3,Adafruit PiCowbell CAN Bus-import-fps:SOIC8_150MIL,,No verified LCSC part number
IC2,MCP2515/ST,Adafruit PiCowbell CAN Bus-import-fps:SSOP20,,No verified LCSC part number
PLABEL36,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL36,,No verified LCSC part number
PLABEL37,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL37,,No verified LCSC part number
PLABEL38,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL38,,No verified LCSC part number
PLABEL40,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL40,,No verified LCSC part number
PLABEL41,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL41,,No verified LCSC part number
PLABEL42,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL42,,No verified LCSC part number
PLABEL43,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL43,,No verified LCSC part number
PLABEL44,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL44,,No verified LCSC part number
PLABEL45,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL45,,No verified LCSC part number
PLABEL46,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL46,,No verified LCSC part number
PLABEL47,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL47,,No verified LCSC part number
PLABEL49,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL49,,No verified LCSC part number
PLABEL50,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL50,,No verified LCSC part number
PLABEL51,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL51,,No verified LCSC part number
PLABEL52,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL52,,No verified LCSC part number
PLABEL53,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL53,,No verified LCSC part number
PLABEL54,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL54,,No verified LCSC part number
PLABEL55,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL55,,No verified LCSC part number
PLABEL56,,Adafruit PiCowbell CAN Bus-import-fps:PLABEL56,,No verified LCSC part number
