Designator,Mid X,Mid Y,Rotation,Layer
C1,13.2842,11.9507,90.00,Top
C2,13.6144,12.2047,0.00,Bottom
C7,6.0960,1.8796,0.00,Bottom
C8,8.7122,7.0485,0.00,Top
C9,13.6779,10.3759,90.00,Bottom
C10,4.2876,2.2302,-90.00,Bottom
C11,6.7691,11.8618,-90.00,Bottom
C12,5.3721,12.2301,90.00,Bottom
C13,7.1755,13.2969,180.00,Bottom
C14,3.9497,11.7475,90.00,Bottom
C16,11.4935,8.8265,90.00,Top
C17,13.9954,4.7752,-90.00,Bottom
C19,12.8905,2.2860,180.00,Bottom
C20,12.8905,0.9525,180.00,Bottom
CONN1,7.0104,2.3876,0.00,Top
D1,11.7221,11.8872,90.00,Top
D2,7.2644,19.2278,0.00,Bottom
IC2,9.1440,6.9977,180.00,Bottom
JP1,1.2700,10.3505,-90.00,Top
JP2,13.2080,17.0815,180.00,Bottom
JP3,16.5100,10.3505,90.00,Top
LED1,13.3477,6.4008,90.00,Top
R3,5.8547,16.8783,-90.00,Bottom
R6,8.6995,1.5240,90.00,Bottom
R9,11.4935,6.7056,-90.00,Top
R12,5.5499,12.9159,0.00,Top
R13,10.4267,12.6111,90.00,Top
R14,9.3091,12.6111,-90.00,Top
R15,7.2771,12.4841,-90.00,Top
R16,10.1346,19.3294,180.00,Bottom
SW1,12.5095,2.7940,90.00,Top
SW2,5.1562,9.3980,90.00,Top
TP3,15.3416,1.0160,180.00,Bottom
TP4,3.3401,17.3101,180.00,Bottom
U1,8.8392,9.6774,90.00,Top
U5,8.5725,15.9385,-90.00,Bottom
U$1,17.7800,0.0635,180.00,Bottom
U$2,0.0000,0.0000,0.00,Top
U$6,2.4892,19.6342,180.00,Bottom
U$8,8.8900,17.7800,0.00,Top
X2,8.8900,17.9197,180.00,Top
Y1,10.5029,1.6129,180.00,Bottom
