Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit QT Py RP2040-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10uF,Adafruit QT Py RP2040-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CONN1,STEMMA_I2C_QTSKINNY,Adafruit QT Py RP2040-import-fps:JST_SH4_SKINNY,,No verified LCSC part number
D1,  NSR0320,Adafruit QT Py RP2040-import-fps:SOD-323_MINI,,No verified LCSC part number
D2,  NSR0320,Adafruit QT Py RP2040-import-fps:SOD-323_MINI,,No verified LCSC part number
IC2,RP2040_QFN56,Adafruit QT Py RP2040-import-fps:QFN56_7MM_REDUCEDEPAD,,No verified LCSC part number
JP2,,Adafruit QT Py RP2040-import-fps:SJ_2S-NO,,No verified LCSC part number
LED1,WS2812B_SK6805_1515,Adafruit QT Py RP2040-import-fps:SK6805_1515,,No verified LCSC part number
SW1,KMR2,Adafruit QT Py RP2040-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
SW2,KMR2,Adafruit QT Py RP2040-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
TP3,,Adafruit QT Py RP2040-import-fps:TESTPOINT_ROUND_1.5MM_NO,,No verified LCSC part number
TP4,,Adafruit QT Py RP2040-import-fps:TESTPOINT_ROUND_1.5MM_NO,,No verified LCSC part number
U1,AP2112K-3.3,Adafruit QT Py RP2040-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U5,8MB QSPI Flash,Adafruit QT Py RP2040-import-fps:USON8_4X4,,No verified LCSC part number
U$1,,Adafruit QT Py RP2040-import-fps:QTPICO_BOT,,No verified LCSC part number
U$2,,Adafruit QT Py RP2040-import-fps:QTPICO_TOP,,No verified LCSC part number
U$6,FIDUCIAL_1MM,Adafruit QT Py RP2040-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$8,FIDUCIAL_1MM,Adafruit QT Py RP2040-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
X2,USB Type C,Adafruit QT Py RP2040-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
Y1,12MHZ,Adafruit QT Py RP2040-import-fps:CRYSTAL_2.5X2,,No verified LCSC part number
