Comment,Designator,Footprint,LCSC Part #
,"JP1,JP3",Adafruit QT Py RP2040-import-fps:1X07_CASTEL,C7501585
,U$1,Adafruit QT Py RP2040-import-fps:QTPICO_BOT,
,U$2,Adafruit QT Py RP2040-import-fps:QTPICO_TOP,
,JP2,Adafruit QT Py RP2040-import-fps:SJ_2S-NO,
,"TP3,TP4",Adafruit QT Py RP2040-import-fps:TESTPOINT_ROUND_1.5MM_NO,
  NSR0320,"D1,D2",Adafruit QT Py RP2040-import-fps:SOD-323_MINI,
0.1uF,"C7,C9,C11,C13,C14,C16,C17",Adafruit QT Py RP2040-import-fps:_0402NO,C60474
10K,"R3,R9",Adafruit QT Py RP2040-import-fps:_0402NO,C2906861
10uF,"C1,C8",Adafruit QT Py RP2040-import-fps:0805-NO,
12MHZ,Y1,Adafruit QT Py RP2040-import-fps:CRYSTAL_2.5X2,
1K,"R6,R16",Adafruit QT Py RP2040-import-fps:_0402NO,C2906864
1uF,"C2,C10,C12",Adafruit QT Py RP2040-import-fps:0603-NO,C5673
22pF,"C19,C20",Adafruit QT Py RP2040-import-fps:_0402NO,C106203
27,"R14,R15",Adafruit QT Py RP2040-import-fps:_0402NO,C25100
5.1K,"R12,R13",Adafruit QT Py RP2040-import-fps:_0402NO,C25905
8MB QSPI Flash,U5,Adafruit QT Py RP2040-import-fps:USON8_4X4,
AP2112K-3.3,U1,Adafruit QT Py RP2040-import-fps:SOT23-5,
FIDUCIAL_1MM,"U$6,U$8",Adafruit QT Py RP2040-import-fps:FIDUCIAL_1MM,
KMR2,"SW1,SW2",Adafruit QT Py RP2040-import-fps:BTN_KMR2_4.6X2.8,
RP2040_QFN56,IC2,Adafruit QT Py RP2040-import-fps:QFN56_7MM_REDUCEDEPAD,
STEMMA_I2C_QTSKINNY,CONN1,Adafruit QT Py RP2040-import-fps:JST_SH4_SKINNY,
USB Type C,X2,Adafruit QT Py RP2040-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B_SK6805_1515,LED1,Adafruit QT Py RP2040-import-fps:SK6805_1515,
