Comment,Designator,Footprint,LCSC Part #
,"JP1,JP2",Adafruit ADS122C04 24-Bit ADC-import-fps:1X06_ROUND_70,C37208
,U$32,Adafruit ADS122C04 24-Bit ADC-import-fps:ADAFRUIT_3.5MM,
,U$33,Adafruit ADS122C04 24-Bit ADC-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL0,
,PLABEL1,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL1,
,PLABEL10,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL10,
,PLABEL11,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL11,
,PLABEL12,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL12,
,PLABEL13,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL13,
,PLABEL14,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL14,
,PLABEL15,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL15,
,PLABEL16,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL16,
,PLABEL17,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL17,
,PLABEL18,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL18,
,PLABEL19,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL19,
,PLABEL2,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL2,
,PLABEL3,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL3,
,PLABEL4,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL4,
,PLABEL5,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL5,
,PLABEL6,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL6,
,PLABEL7,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL7,
,PLABEL8,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL8,
,PLABEL9,Adafruit ADS122C04 24-Bit ADC-import-fps:PLABEL9,
,"U$34,U$35",Adafruit ADS122C04 24-Bit ADC-import-fps:STEMMAQT,
0.1uF,"C1,C5",Adafruit ADS122C04 24-Bit ADC-import-fps:0603-NO,C14663
10K,"R2,R3,R4",Adafruit ADS122C04 24-Bit ADC-import-fps:0603-NO,C98220
10K Pack,R1,Adafruit ADS122C04 24-Bit ADC-import-fps:RESPACK_4X0603,C98220
10uF,C3,Adafruit ADS122C04 24-Bit ADC-import-fps:0805-NO,
ADC_ADS122C04RTE,IC1,Adafruit ADS122C04 24-Bit ADC-import-fps:WQFN16,
FERRITE,"FB3,FB4",Adafruit ADS122C04 24-Bit ADC-import-fps:0603-NO,
GREEN,D1,Adafruit ADS122C04 24-Bit ADC-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit ADS122C04 24-Bit ADC-import-fps:JST_SH4,C160404
