Designator,Mid X,Mid Y,Rotation,Layer
C1,12.5730,12.8270,0.00,Top
C2,7.8740,5.7150,0.00,Top
C3,8.6360,12.1920,0.00,Top
CONN3,22.2250,8.8900,90.00,Top
CONN4,3.1750,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
JP1,12.7000,2.5400,0.00,Top
PLABEL0,6.3500,0.8890,0.00,Top
PLABEL1,8.8900,4.1910,0.00,Top
PLABEL2,11.4300,0.8890,0.00,Top
PLABEL3,13.9700,4.1910,0.00,Top
PLABEL4,16.6370,0.8890,0.00,Top
PLABEL5,19.0500,4.1910,0.00,Top
PLABEL6,14.4780,16.5100,0.00,Top
PLABEL7,14.0970,14.6050,0.00,Top
PLABEL8,0.3810,12.4460,0.00,Top
PLABEL9,12.7000,15.8750,180.00,Bottom
PLABEL10,21.3360,8.8900,180.00,Bottom
PLABEL11,12.7000,1.0160,180.00,Bottom
PLABEL12,5.3340,11.1760,180.00,Bottom
Q2,16.8910,7.4930,90.00,Top
R1,5.5880,12.4460,-90.00,Top
R3,17.1450,11.4300,180.00,Top
U1,12.4460,9.6520,180.00,Top
U2,8.1280,8.7630,0.00,Top
U$22,4.3180,13.8430,0.00,Top
U$25,5.3340,7.3660,180.00,Bottom
U$30,22.4790,4.4450,90.00,Bottom
U$31,2.9210,13.3350,-90.00,Bottom
