Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit-MAX17048-STEMMA-import-fps:1X02_ROUND,C492401
,JP1,Adafruit-MAX17048-STEMMA-import-fps:1X06_ROUND_70,C37208
,U$22,Adafruit-MAX17048-STEMMA-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit-MAX17048-STEMMA-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit-MAX17048-STEMMA-import-fps:STEMMAQT,
10K,R2,Adafruit-MAX17048-STEMMA-import-fps:0603-NO,C98220
10K,R3,Adafruit-MAX17048-STEMMA-import-fps:RESPACK_4X0603,C98220
1uF,"C1,C2",Adafruit-MAX17048-STEMMA-import-fps:0603-NO,C5673
GREEN,D1,Adafruit-MAX17048-STEMMA-import-fps:CHIPLED_0603_NOOUTLINE,
JST 2 PH,"X1,X2",Adafruit-MAX17048-STEMMA-import-fps:JSTPH2_BATT,
MAX17048/T,X3,Adafruit-MAX17048-STEMMA-import-fps:TDFN8_2X2MM,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit-MAX17048-STEMMA-import-fps:JST_SH4,C160404
