Designator,Mid X,Mid Y,Rotation,Layer
C1,5.8420,-6.8580,-90.00,Top
C2,17.7165,1.6510,0.00,Top
C7,4.5720,1.8415,0.00,Top
C8,11.9380,-6.9850,-90.00,Top
C9,7.6200,-4.0640,0.00,Top
C11,5.2070,3.7465,0.00,Top
C12,18.0340,4.3815,0.00,Top
C13,7.6454,5.5245,180.00,Top
C14,10.6680,-4.0640,180.00,Top
C16,5.3340,6.8580,-90.00,Top
C17,17.7165,3.0480,0.00,Top
C19,20.0660,-3.8735,180.00,Top
C20,18.7960,-1.5875,90.00,Top
CONN1,22.8600,0.0000,90.00,Top
D2,16.9164,-3.9878,180.00,Top
IC2,10.8077,0.8128,90.00,Top
LED1,7.8105,7.2390,90.00,Top
R1,11.1125,7.2390,0.00,Top
R6,16.7005,0.2540,180.00,Top
R14,2.0955,3.4925,0.00,Top
R15,1.6510,1.9685,0.00,Top
R16,13.7160,-4.0640,0.00,Top
SW2,17.0815,7.1755,180.00,Top
SW3,17.0815,-7.1755,0.00,Top
TP3,18.9230,5.7150,-90.00,Bottom
TP4,17.0180,-6.0960,-90.00,Bottom
U1,8.8900,-6.8580,-90.00,Top
U5,3.4925,-1.9050,180.00,Top
U$6,23.7998,-0.1016,-90.00,Top
U$7,22.5425,-4.5085,90.00,Bottom
U$8,-1.4605,3.5687,90.00,Top
U$9,16.1925,5.5245,180.00,Bottom
U$10,14.9860,3.3655,180.00,Bottom
X1,-7.6200,0.0000,0.00,Top
Y1,16.5735,-1.7145,180.00,Top
