Designator,Mid X,Mid Y,Rotation,Layer
C1,131.5000,-125.0000,180.00,Top
C2,131.5000,-123.5000,0.00,Top
C3,143.3000,-123.0000,-90.00,Top
K1,165.0000,-126.7000,180.00,Top
K2,152.0000,-128.5000,180.00,Top
K3,101.0000,-126.7000,180.00,Top
K4,124.0000,-125.0000,0.00,Top
R1,133.0000,-116.0000,0.00,Top
R2,131.5000,-128.5000,180.00,Top
R3,131.5000,-127.0000,180.00,Top
U1,138.0000,-125.0000,-90.00,Top
