Designator,Mid X,Mid Y,Rotation,Layer
ANT1,154.5011,-53.5036,0.00,Top
C1,164.7511,-152.7536,60.00,Top
C2,170.7511,-152.7536,0.00,Top
C3,167.2511,-148.0036,108.00,Top
C4,162.3761,-150.3786,-160.00,Top
C5,154.7511,-140.2536,0.00,Top
C6,156.1261,-151.1286,10.00,Top
C7,160.5011,-66.6286,90.00,Top
C8,154.0711,-55.3786,0.00,Top
C9,154.0711,-59.1286,0.00,Top
C10,160.3761,-62.7536,90.00,Top
C11,158.1261,-68.6286,180.00,Top
C12,156.2511,-60.5036,-90.00,Top
C13,152.2511,-60.5036,-90.00,Top
C14,158.0011,-63.1286,180.00,Top
C15,158.0011,-64.2536,180.00,Top
C16,148.5011,-62.8786,0.00,Top
C17,148.5011,-67.5036,0.00,Top
C18,123.0011,-67.3786,90.00,Top
C19,125.3761,-68.3786,90.00,Top
C20,158.0011,-60.8786,180.00,Top
CON1,158.0011,-160.2536,0.00,Top
CON2,113.5011,-60.0036,-90.00,Top
D1,166.5011,-64.0661,0.00,Top
IC1,157.2511,-145.0036,10.00,Top
IC2,169.5011,-159.0036,180.00,Top
IC3,153.2511,-65.2536,-90.00,Top
J1,178.6261,-60.0036,-90.00,Top
L1,154.5011,-57.2536,-90.00,Top
LED1,122.0011,-60.0036,180.00,Top
MOD1,136.0011,-58.2036,0.00,Top
P1,167.2511,-58.2536,90.00,Top
Q1,162.3761,-137.0036,120.00,Top
Q2,165.2511,-133.0036,-70.00,Top
Q3,167.2511,-67.3786,90.00,Top
R1,164.2511,-67.7536,90.00,Top
R2,160.5011,-152.7536,-120.00,Top
R3,154.7511,-154.2536,-30.00,Top
R4,165.3761,-139.7536,50.00,Top
R5,158.5011,-138.5036,-170.00,Top
R6,158.0011,-62.0036,0.00,Top
R7,150.8761,-60.5036,-90.00,Top
R8,148.5011,-66.3786,0.00,Top
R9,148.5011,-65.2536,0.00,Top
R10,148.5011,-64.1286,0.00,Top
R11,158.0011,-59.7536,0.00,Top
SW1,141.0011,-158.7536,90.00,Top
SW2,142.3011,-148.8536,159.00,Top
SW3,146.1211,-139.6236,150.00,Top
SW4,152.2011,-131.7036,139.00,Top
SW5,160.1311,-125.6236,120.00,Top
SW6,169.3511,-121.8036,110.00,Top
SW7,179.2511,-120.5036,0.00,Top
XT1,158.3761,-66.7536,180.00,Top
