Designator,Comment,Footprint,OOMP ID,Reason
ANT1,ANT3216LL00R2400A,working:YAGEO-ANT3216LL00R2400A,electronic_antenna_3216_surface_mount_ceramic_yageo_ant3216ll00r2400a,No verified LCSC part number
C7,8p,working:_PKG_C_0402,electronic_capacitor_0402_8_pico_farad,No verified LCSC part number
C8,TBD,working:_PKG_C_0402_NOTHERMALS,,No verified LCSC part number
C9,TBD,working:_PKG_C_0402_NOTHERMALS,,No verified LCSC part number
C11,8p,working:_PKG_C_0402,electronic_capacitor_0402_8_pico_farad,No verified LCSC part number
CON1,,working:USBC_C-31-M-12,electronic_connector_usb_c_surface_mount_12_pin_usb_c_12_pin_generic,No verified LCSC part number
D1,,working:_PKG_SOD123,electronic_diode_switching_sod_123_onsemi_1n4148w,No verified LCSC part number
IC1,,working:_PKG_SOP16,electronic_ic_sop_16_converter_usb_to_serial_converter_wch_ch343g,No verified LCSC part number
IC2,LD1117-3.3,working:_PKG_SOT223-4_TI-DCY4,electronic_ic_sot_223_4_power_management_linear_voltage_regulator_3_3_volt_st_ld1117_3_3,No verified LCSC part number
IC3,WMCU-ESP8285H16,working:QFN50P500X500X90-33N,electronic_ic_qfn_33_5_mm_x_5_mm_microcontroller_wifi_bluetooth_espressif_esp8285h16,No verified LCSC part number
J1, 61030621121 ,working:61030621121,electronic_connector_header_2_54_mm_pitch_surface_mount_dual_row_6_pin_wurth_electronics_61030621121,No verified LCSC part number
L1,TBD,working:_PKG_L_0402,,No verified LCSC part number
LED1,WS2812B5050,working:WS2812B,electronic_led_5050_rgb_ws2812b_worldsemi_ws2812b_b_w,No verified LCSC part number
MOD1,ESP-12S,working:ESP-12S,electronic_ic_module_esp_12s_microcontroller_wifi_bluetooth_espressif_esp_12s,No verified LCSC part number
P1,Buzzer,working:MLT-8530,electronic_buzzer_surface_mount_mu_rata_mlt_8530,No verified LCSC part number
XT1,26MHz,working:XTAL-4P-2016,electronic_crystal_2016_surface_mount_4_pin_26_mhz_20_pf_txc_nx3225gd,No verified LCSC part number
