Designator,Comment,Footprint,OOMP ID,Reason
C1,22pF,Adafruit BNO055-import-fps:0805-NO,,No verified LCSC part number
C2,22pF,Adafruit BNO055-import-fps:0805-NO,,No verified LCSC part number
C3,0.1uF,Adafruit BNO055-import-fps:0805-NO,,No verified LCSC part number
C4,0.1uF,Adafruit BNO055-import-fps:0805_10MGAP,,No verified LCSC part number
C5,10uF,Adafruit BNO055-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,10uF,Adafruit BNO055-import-fps:0805_10MGAP,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,1n4148,Adafruit BNO055-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
U1,MIC5225-3.3,Adafruit BNO055-import-fps:SOT23-5,,No verified LCSC part number
U$2,BNO055,Adafruit BNO055-import-fps:BNO055,,No verified LCSC part number
U$3,,Adafruit BNO055-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$28,,Adafruit BNO055-import-fps:ADAFRUIT_TEXT_20MM,,No verified LCSC part number
U$33,,Adafruit BNO055-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
Y1,32.768kHz,Adafruit BNO055-import-fps:CRYSTAL_8X3.8,,No verified LCSC part number
