Designator,Mid X,Mid Y,Rotation,Layer
C1,15.5956,11.4137,-90.00,Top
C2,6.4770,26.2890,-90.00,Top
C3,9.2710,29.4640,180.00,Top
C4,50.1015,13.5255,0.00,Top
C5,48.4505,33.9725,-90.00,Top
C6,18.3778,16.4709,0.00,Top
C7,46.2280,33.9090,-90.00,Top
C8,17.2085,12.9540,-90.00,Top
C9,18.7325,12.9540,90.00,Top
C10,37.0704,10.6598,90.00,Top
C11,9.3980,31.3690,180.00,Top
C13,18.3515,10.6680,180.00,Top
C14,15.8586,35.8376,-90.00,Top
C15,32.6662,15.1892,180.00,Top
C16,11.8872,38.3286,0.00,Top
C17,5.4864,33.8201,90.00,Top
C18,10.2870,35.8140,90.00,Top
C19,12.1920,35.8140,90.00,Top
C20,14.0970,35.8140,90.00,Top
CONN1,11.4300,2.5400,0.00,Top
D2,44.1960,10.7315,-90.00,Top
DOWN0,1.7780,18.5420,-90.00,Top
JP1,29.2100,1.9050,180.00,Top
L0,39.8780,22.2250,0.00,Top
LED1,12.1920,41.0210,180.00,Top
PC2,9.1440,20.4470,180.00,Top
R1,43.3070,16.6370,90.00,Top
R2,36.7030,24.1300,90.00,Top
R3,39.8780,25.1460,90.00,Top
R4,16.8275,4.9530,180.00,Top
R5,35.5219,6.0833,180.00,Top
R6,8.0010,38.6080,-90.00,Top
R7,5.3340,38.6080,90.00,Top
R8,6.4770,36.1950,0.00,Top
R9,44.5770,13.7795,180.00,Top
R10,11.7475,9.4615,-90.00,Top
R15,13.6906,33.2486,180.00,Top
RST0,2.4130,38.1000,-90.00,Top
SENSE0,48.8950,4.5085,180.00,Top
U1,47.5615,20.5105,-90.00,Top
U2,9.2710,26.2890,0.00,Top
U3,40.2971,9.2202,0.00,Top
U4,11.0490,14.6050,180.00,Top
U5,47.5615,28.7020,-90.00,Top
U$1,26.1693,10.2344,90.00,Top
U$41,63.5000,0.0000,180.00,Bottom
U$44,50.6730,34.4170,0.00,Top
U$45,0.0000,0.0000,0.00,Top
UNK3VON0,8.0010,41.9735,180.00,Top
UNK5VON0,5.3594,41.9481,0.00,Top
UP0,1.9050,28.3210,-90.00,Top
X1,57.1500,22.2250,-90.00,Top
X5,3.8100,8.2550,-90.00,Top
X6,26.3144,31.6992,0.00,Top
